,SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
989,5.2,0.81,17.9,59.0,39.0,11.37,27.89,2.353,0.354,1.999,0.0,0.0,77.3
990,3.4,0.54,20.2,48.0,27.0,6.2,20.55,2.06,0.16699999999999998,1.8940000000000001,0.0,0.0,78.21
991,11.5,0.73,17.7,54.0,38.0,10.87,26.82,2.294,0.361,1.933,0.0,0.0,78.17
992,4.9,0.57,19.8,44.0,28.0,4.28,23.92,2.214,0.235,1.98,0.0,0.0,75.1
993,5.9,0.79,16.1,56.0,42.0,10.82,30.71,2.384,0.396,1.9880000000000002,0.0,0.0,76.11
994,5.1,0.65,18.5,52.0,32.0,6.02,25.87,2.251,0.258,1.993,0.0,0.0,73.93
995,7.2,1.06,14.6,48.0,52.0,15.86,35.75,2.675,0.579,2.096,0.0,0.0,74.34
996,11.4,0.58,23.0,64.0,37.0,8.71,28.6,2.315,0.233,2.081,0.0,0.0,76.02
997,4.0,0.47,17.9,45.0,27.0,5.91,21.22,1.9809999999999999,0.174,1.807,0.0,0.0,77.4
998,6.4,0.6,21.4,58.0,34.0,6.55,27.09,2.3480000000000003,0.317,2.031,0.0,0.0,77.46
999,10.3,0.71,16.1,52.0,40.0,9.96,30.41,2.313,0.401,1.912,0.0,0.0,77.44
1000,1.9,0.46,23.1,46.0,16.0,3.09,12.76,0.0,0.0,0.0,0.0,0.0,83.67
1001,7.9,0.56,15.8,49.0,37.0,8.94,28.3,2.1590000000000003,0.309,1.851,0.0,0.0,76.4
1002,9.5,0.78,14.3,64.0,52.0,16.64,35.61,2.171,0.39399999999999996,1.777,0.0,0.0,71.97
1003,4.7,0.53,18.8,50.0,28.0,5.36,22.17,0.0,0.0,0.0,0.0,0.0,77.45
1004,6.5,0.76,23.7,48.0,35.0,7.86,27.1,2.373,0.40399999999999997,1.969,0.0,0.0,82.33
1005,7.7,1.06,20.3,39.0,44.0,11.75,32.19,2.6689999999999996,0.5770000000000001,2.092,0.0,0.0,78.39
1006,10.5,0.75,21.6,49.0,41.0,10.79,30.27,2.215,0.368,1.847,0.0,0.0,76.86
1007,7.6,0.73,25.7,49.0,32.0,5.94,25.8,2.329,0.395,1.9340000000000002,0.0,0.0,80.77
1008,5.3,0.6,27.4,42.0,28.0,5.45,22.27,2.2680000000000002,0.271,1.9969999999999999,0.0,0.0,80.1
1009,5.6,0.64,26.4,47.0,29.0,5.55,22.99,2.271,0.268,2.002,0.0,0.0,78.02
1010,6.3,0.57,27.6,48.0,28.0,5.05,22.53,2.445,0.335,2.11,0.0,0.0,82.21
1011,7.5,0.48,33.5,49.0,23.0,4.49,18.93,2.231,0.142,2.09,0.0,0.0,80.85
1012,8.9,0.55,23.7,45.0,34.0,7.12,26.5,2.2840000000000003,0.319,1.965,0.0,0.0,80.26
1013,4.6,0.52,24.7,46.0,24.0,4.48,19.82,0.0,0.0,0.0,0.0,0.0,82.04
1014,1.9,0.38,26.8,32.0,13.0,3.62,9.69,0.0,0.0,0.0,0.0,0.0,84.94
1015,4.3,0.49,24.6,41.0,26.0,7.18,19.23,2.084,0.23199999999999998,1.8519999999999999,0.0,0.0,80.77
1016,5.1,0.48,40.3,51.0,20.0,2.65,17.25,0.0,0.0,0.0,0.0,0.0,78.49
1017,7.0,0.5,41.4,56.0,21.0,2.95,18.09,2.356,0.256,2.1,0.0,0.0,83.25
1018,8.0,0.68,40.1,51.0,27.0,3.43,23.25,2.332,0.35600000000000004,1.975,0.0,0.0,76.97
1019,8.4,0.51,38.2,48.0,28.0,4.23,23.48,2.2319999999999998,0.289,1.943,0.0,0.0,77.94
1020,6.1,0.57,40.9,50.0,23.0,4.58,18.79,2.22,0.226,1.994,0.0,0.0,74.88
1021,7.6,0.6,37.5,50.0,29.0,4.76,24.04,2.3,0.316,1.984,0.0,0.0,83.28
1022,5.9,0.39,51.1,48.0,14.0,1.79,12.47,2.097,0.08900000000000001,2.008,0.0,0.0,80.34
1023,2.6,0.38,40.2,48.0,12.0,3.01,8.63,0.0,0.0,0.0,0.0,0.0,83.44
1024,8.1,0.84,33.4,64.0,35.0,6.45,28.85,2.5180000000000002,0.45299999999999996,2.065,0.0,0.0,76.45
1025,5.8,0.56,42.0,47.0,23.0,2.96,20.06,2.228,0.23,1.9969999999999999,0.0,0.0,77.89
1026,4.9,0.46,40.6,45.0,20.0,4.01,16.09,2.0469999999999997,0.19399999999999998,1.8530000000000002,0.0,0.0,77.59
1027,10.2,0.56,37.3,50.0,32.0,5.23,27.21,2.1590000000000003,0.298,1.861,0.0,0.0,74.87
1028,4.8,0.43,38.5,49.0,16.0,2.03,13.78,2.175,0.20199999999999999,1.973,0.0,0.0,82.24
1029,5.3,0.4,39.5,42.0,16.0,2.96,13.04,1.962,0.175,1.788,0.0,0.0,74.94
1030,6.9,0.49,37.2,44.0,22.0,2.73,18.86,2.128,0.251,1.8769999999999998,0.0,0.0,76.8
1031,4.3,0.3,46.5,45.0,9.0,1.56,7.49,2.036,0.05,1.986,0.0,0.0,79.79
1032,2.3,0.33,40.7,42.0,9.0,2.26,6.58,0.0,0.0,0.0,0.0,0.0,83.45
1033,4.4,0.38,41.0,42.0,16.0,2.95,12.68,0.0,0.0,0.0,0.0,0.0,77.34
1034,5.2,0.45,44.8,41.0,18.0,3.1,14.78,2.105,0.196,1.9080000000000001,0.0,0.0,74.39
1035,5.6,0.58,41.7,43.0,20.0,2.9,17.04,2.189,0.268,1.921,0.0,0.0,74.77
1036,7.1,0.42,39.6,42.0,22.0,4.01,18.13,2.093,0.20800000000000002,1.885,0.0,0.0,75.63
1037,5.8,0.47,42.8,43.0,18.0,3.47,14.12,2.113,0.177,1.9369999999999998,0.0,0.0,72.67
1038,8.4,0.43,38.1,45.0,21.0,3.51,17.74,2.016,0.209,1.806,0.0,0.0,73.11
1039,7.4,0.71,35.3,36.0,26.0,4.88,21.31,2.338,0.358,1.98,0.0,0.0,74.7
1040,8.9,0.29,23.3,25.0,16.0,4.59,11.69,1.8869999999999998,0.183,1.704,0.0,0.0,74.68
1041,8.6,0.3,21.3,24.0,19.0,5.01,13.83,1.965,0.214,1.75,0.0,0.0,79.61
1042,6.9,0.47,22.0,21.0,21.0,6.01,15.32,2.101,0.249,1.8519999999999999,0.0,0.0,76.8
1043,9.7,0.28,22.1,28.0,19.0,5.32,13.44,1.8530000000000002,0.205,1.6480000000000001,0.0,0.0,74.37
1044,5.1,0.42,25.5,25.0,17.0,4.23,13.06,2.042,0.209,1.834,0.0,0.0,75.36
1045,5.4,0.3,25.9,23.0,17.0,4.93,11.77,1.953,0.14400000000000002,1.8090000000000002,0.0,0.0,74.63
1046,5.7,0.29,24.8,23.0,16.0,4.42,11.66,1.945,0.128,1.817,0.0,0.0,74.21
1047,4.3,0.24,24.7,26.0,12.0,2.44,9.52,1.96,0.134,1.827,0.0,0.0,81.7
1048,4.3,0.16,28.9,23.0,8.0,1.84,6.36,1.88,0.051,1.83,0.0,0.0,79.65
1049,7.1,0.29,23.7,23.0,18.0,4.82,13.22,1.966,0.135,1.831,0.0,0.0,76.17
1050,4.9,0.25,25.5,22.0,14.0,3.92,10.2,0.0,0.0,0.0,0.0,0.0,77.29
1051,1.7,0.19,28.4,20.0,7.0,3.27,3.87,0.0,0.0,0.0,0.0,0.0,80.58
1052,3.8,0.24,23.3,18.0,14.0,3.86,9.85,0.0,0.0,0.0,0.0,0.0,80.65
1053,4.4,0.46,23.4,21.0,18.0,4.25,13.92,2.0580000000000003,0.222,1.835,0.0,0.0,78.98
1054,6.6,0.53,19.2,18.0,23.0,6.99,15.76,2.142,0.28800000000000003,1.854,0.0,0.0,81.1
1055,5.9,0.3,21.2,20.0,18.0,5.01,13.44,1.989,0.141,1.848,0.0,0.0,79.54
1056,4.6,0.27,21.9,21.0,13.0,2.84,10.0,1.9409999999999998,0.145,1.796,0.0,0.0,83.44
1057,7.1,0.29,20.3,20.0,16.0,4.62,11.75,1.9040000000000001,0.203,1.7009999999999998,0.0,0.0,78.31
1058,3.2,0.15,28.5,19.0,7.0,1.99,5.28,1.9069999999999998,0.045,1.8630000000000002,0.0,0.0,82.54
1059,7.7,0.34,18.2,20.0,21.0,5.87,14.73,1.955,0.225,1.7309999999999999,0.0,0.0,83.82
1060,4.0,0.34,22.1,20.0,17.0,5.41,11.62,1.9669999999999999,0.156,1.811,0.0,0.0,78.27
1061,1.7,0.19,26.2,14.0,7.0,2.14,4.76,0.0,0.0,0.0,0.0,0.0,83.11
1062,5.1,0.35,21.7,21.0,17.0,5.72,11.63,1.9909999999999999,0.162,1.829,0.0,0.0,77.81
1063,9.5,0.34,18.1,25.0,22.0,7.0,14.6,1.831,0.18600000000000003,1.645,0.0,0.0,77.31
1064,5.2,0.32,19.8,20.0,18.0,5.42,12.49,1.9409999999999998,0.131,1.81,0.0,0.0,74.08
1065,11.9,0.37,16.2,24.0,21.0,8.47,12.99,1.787,0.179,1.608,0.0,0.0,73.68
1066,7.3,0.46,17.8,18.0,21.0,6.46,14.56,2.064,0.23399999999999999,1.831,0.0,0.0,77.19
1067,9.4,0.27,17.6,17.0,19.0,5.81,13.02,1.943,0.223,1.7209999999999999,0.0,0.0,79.77
1068,7.3,0.32,19.7,20.0,19.0,5.84,12.77,1.939,0.225,1.715,0.0,0.0,73.54
1069,6.8,0.3,20.8,23.0,17.0,5.17,11.51,1.9080000000000001,0.111,1.798,0.0,0.0,73.98
1070,2.5,0.22,26.4,19.0,9.0,3.01,5.85,0.0,0.0,0.0,0.0,0.0,78.04
1071,5.0,0.26,22.9,22.0,15.0,4.5,10.36,0.0,0.0,0.0,0.0,0.0,76.37
1072,6.4,0.29,20.9,22.0,18.0,5.1,13.27,1.944,0.127,1.817,0.0,0.0,74.58
1073,3.2,0.12,25.0,18.0,6.0,1.85,4.48,1.804,0.035,1.77,0.0,0.0,77.8
1074,4.3,0.23,20.7,20.0,12.0,2.68,9.12,1.945,0.145,1.801,0.0,0.0,79.08
1075,5.3,0.46,21.7,22.0,19.0,5.07,14.13,2.039,0.207,1.8319999999999999,0.0,0.0,73.18
1076,7.1,0.58,31.2,35.0,25.0,4.78,20.54,2.204,0.271,1.933,0.0,0.0,76.16
1077,7.1,0.49,27.3,32.0,24.0,5.34,18.84,2.101,0.272,1.829,0.0,0.0,76.52
1078,6.3,0.39,28.6,36.0,18.0,2.95,15.47,2.082,0.19,1.892,0.0,0.0,79.23
1079,7.6,0.42,28.5,35.0,25.0,5.28,19.53,2.12,0.20199999999999999,1.919,0.0,0.0,77.1
1080,3.1,0.29,32.4,28.0,11.0,3.12,8.24,0.0,0.0,0.0,0.0,0.0,80.28
1081,9.3,0.42,25.3,34.0,27.0,6.24,20.62,1.921,0.235,1.686,0.0,0.0,74.63
1082,7.0,0.73,24.7,30.0,30.0,7.11,22.91,2.346,0.381,1.965,0.0,0.0,74.63
1083,5.1,0.29,36.5,32.0,14.0,2.36,11.69,2.029,0.10800000000000001,1.921,0.0,0.0,79.19
1084,5.5,0.47,31.2,38.0,21.0,4.37,16.97,2.0669999999999997,0.174,1.893,0.0,0.0,75.45
1085,4.5,0.39,30.7,35.0,19.0,4.11,14.83,0.0,0.0,0.0,0.0,0.0,78.02
1086,5.1,0.44,30.9,33.0,23.0,4.77,17.85,2.105,0.18100000000000002,1.9240000000000002,0.0,0.0,76.95
1087,4.9,0.38,30.5,33.0,20.0,4.07,16.07,1.9809999999999999,0.188,1.7930000000000001,0.0,0.0,76.48
1088,3.0,0.41,45.9,53.0,15.0,2.58,12.24,0.0,0.0,0.0,0.0,0.0,72.92
1089,7.6,0.49,45.1,54.0,23.0,3.63,19.44,2.117,0.22699999999999998,1.89,0.0,0.0,67.87
1090,5.5,0.46,47.9,49.0,21.0,3.24,17.36,2.144,0.157,1.9869999999999999,0.0,0.0,68.99
1091,5.3,0.47,44.3,60.0,18.0,1.65,15.89,0.0,0.0,0.0,0.0,0.0,70.65
1092,7.6,0.72,38.4,52.0,28.0,3.88,24.37,2.344,0.317,2.0269999999999997,0.0,0.0,67.85
1093,7.1,0.64,43.5,52.0,27.0,3.46,23.81,2.258,0.268,1.99,0.0,0.0,68.08
1094,7.8,0.49,42.9,53.0,26.0,4.03,21.84,2.165,0.18899999999999997,1.975,0.0,0.0,69.43
1095,9.9,0.48,40.7,52.0,25.0,3.59,21.85,2.02,0.21899999999999997,1.801,0.0,0.0,66.89
1096,5.8,0.38,52.3,54.0,15.0,1.97,12.54,2.101,0.081,2.02,0.0,0.0,73.55
1097,5.5,0.45,43.1,59.0,20.0,1.86,18.5,2.095,0.19699999999999998,1.8980000000000001,0.0,0.0,71.36
1098,5.3,0.45,45.5,53.0,20.0,2.71,17.69,2.041,0.18600000000000003,1.854,0.0,0.0,68.49
1099,5.8,0.49,49.6,56.0,19.0,3.26,15.89,2.095,0.149,1.9469999999999998,0.0,0.0,67.96
1100,6.7,0.53,35.1,65.0,27.0,4.21,23.0,2.109,0.2,1.909,0.0,0.0,68.7
1101,7.6,0.69,33.6,71.0,33.0,5.42,27.16,2.281,0.32799999999999996,1.953,0.0,0.0,66.16
1102,8.6,0.93,29.4,69.0,41.0,6.76,34.41,2.5660000000000003,0.457,2.109,0.0,0.0,66.77
1103,11.7,0.66,30.8,66.0,39.0,8.34,31.08,2.207,0.335,1.8719999999999999,0.0,0.0,64.97
1104,6.6,0.62,35.6,61.0,30.0,4.17,25.65,2.299,0.244,2.055,0.0,0.0,67.44
1105,7.1,0.64,36.4,72.0,30.0,4.37,25.68,2.249,0.235,2.0140000000000002,0.0,0.0,66.74
1106,12.2,0.75,32.2,70.0,36.0,5.36,30.98,2.426,0.37,2.056,0.0,0.0,68.91
1107,8.3,0.57,36.5,79.0,28.0,2.67,25.15,2.2119999999999997,0.281,1.931,0.0,0.0,70.72
1108,10.0,0.53,41.8,68.0,25.0,4.57,20.39,2.253,0.20199999999999999,2.051,0.0,0.0,72.9
1109,9.8,0.59,31.6,68.0,36.0,6.22,29.56,2.295,0.28,2.015,0.0,0.0,68.9
1110,6.2,0.56,31.8,75.0,28.0,3.99,23.72,0.0,0.0,0.0,0.0,0.0,69.78
1111,2.2,0.5,39.5,69.0,18.0,3.11,15.19,0.0,0.0,0.0,0.0,0.0,75.12
1112,10.3,0.78,26.0,69.0,42.0,10.54,31.79,2.249,0.36700000000000005,1.883,0.0,0.0,67.42
1113,5.4,0.57,29.8,69.0,29.0,5.75,22.8,2.156,0.192,1.964,0.0,0.0,72.79
1114,5.4,0.68,31.1,67.0,32.0,6.24,25.89,2.326,0.264,2.062,0.0,0.0,72.74
1115,1.4,0.48,33.5,58.0,16.0,3.03,13.16,0.0,0.0,0.0,0.0,0.0,77.01
1116,4.6,0.61,28.1,75.0,27.0,5.28,21.58,0.0,0.0,0.0,0.0,0.0,73.78
1117,11.9,0.8,27.2,72.0,39.0,7.44,31.21,2.435,0.38,2.055,0.0,0.0,72.42
1118,6.0,0.76,30.8,76.0,34.0,6.99,26.77,2.296,0.27,2.026,0.0,0.0,73.39
1119,7.9,0.63,32.4,76.0,30.0,3.72,26.0,2.1719999999999997,0.282,1.89,0.0,0.0,72.39
1120,7.4,1.07,24.5,75.0,47.0,13.21,33.69,2.622,0.515,2.1069999999999998,0.0,0.0,70.58
1121,12.1,0.61,35.8,71.0,30.0,6.64,23.55,2.365,0.24600000000000002,2.1180000000000003,0.0,0.0,74.44
1122,6.4,0.86,27.9,75.0,38.0,8.16,29.88,2.38,0.384,1.9969999999999999,0.0,0.0,69.93
1123,9.4,0.64,27.9,68.0,36.0,8.03,28.17,2.311,0.29600000000000004,2.015,0.0,0.0,72.46
1124,6.1,0.63,17.5,55.0,37.0,9.19,27.5,2.19,0.243,1.9469999999999998,0.0,0.0,74.25
1125,1.9,0.49,20.5,48.0,21.0,3.62,16.95,0.0,0.0,0.0,0.0,0.0,80.93
1126,17.1,0.66,20.5,62.0,44.0,14.41,29.4,2.526,0.426,2.1,0.0,0.0,74.42
1127,4.3,0.5,16.7,49.0,32.0,8.28,24.19,2.077,0.174,1.9040000000000001,0.0,0.0,74.46
1128,5.7,0.58,18.9,48.0,33.0,6.63,25.88,2.234,0.239,1.996,0.0,0.0,72.04
1129,8.5,0.57,18.7,59.0,36.0,7.18,28.86,2.1180000000000003,0.301,1.817,0.0,0.0,74.73
1130,10.7,0.75,13.5,54.0,50.0,18.2,31.46,2.255,0.39799999999999996,1.857,0.0,0.0,69.34
1131,7.4,1.01,13.1,54.0,51.0,17.1,33.55,2.55,0.514,2.036,0.0,0.0,69.17
1132,13.7,0.68,15.0,51.0,46.0,13.11,32.58,2.3409999999999997,0.37799999999999995,1.963,0.0,0.0,74.82
1133,9.9,0.56,15.4,48.0,41.0,11.99,28.62,2.253,0.278,1.975,0.0,0.0,73.49
1134,6.3,0.8,14.5,54.0,40.0,11.36,28.54,2.353,0.381,1.972,0.0,0.0,71.21
1135,5.2,0.55,16.8,49.0,31.0,7.39,23.8,0.0,0.0,0.0,0.0,0.0,74.51
1136,12.0,0.75,26.0,64.0,49.0,10.98,37.8,2.22,0.395,1.825,0.0,0.0,61.79
1137,12.3,0.58,36.0,65.0,31.0,5.4,25.37,2.222,0.21,2.013,0.0,0.0,68.67
1138,7.4,0.69,34.1,62.0,35.0,5.56,29.55,2.365,0.321,2.044,0.0,0.0,66.0
1139,13.3,0.63,27.9,61.0,44.0,9.55,34.35,2.367,0.381,1.986,0.0,0.0,66.4
1140,6.4,0.6,28.4,71.0,33.0,6.28,27.16,0.0,0.0,0.0,0.0,0.0,68.66
1141,13.8,0.79,30.2,60.0,42.0,8.09,34.33,2.4090000000000003,0.43799999999999994,1.9709999999999999,0.0,0.0,66.6
1142,8.6,0.58,29.9,66.0,33.0,4.11,28.61,2.197,0.327,1.87,0.0,0.0,68.66
1143,5.8,0.56,29.2,65.0,35.0,7.64,27.56,2.157,0.221,1.936,0.0,0.0,66.53
1144,7.7,0.71,32.2,69.0,38.0,6.19,31.4,2.2969999999999997,0.32,1.9769999999999999,0.0,0.0,67.14
1145,8.8,0.89,27.4,64.0,45.0,7.91,36.6,2.475,0.46399999999999997,2.011,0.0,0.0,62.21
1146,9.3,1.15,25.2,62.0,53.0,12.26,40.31,2.693,0.62,2.073,0.0,0.0,59.89
1147,2.6,0.46,33.0,52.0,18.0,3.21,15.14,0.0,0.0,0.0,0.0,0.0,76.13
1148,10.3,0.49,37.5,65.0,27.0,4.31,22.59,2.1630000000000003,0.191,1.972,0.0,0.0,76.8
1149,4.8,0.47,29.0,55.0,28.0,5.2,23.16,2.0669999999999997,0.204,1.8630000000000002,0.0,0.0,75.07
1150,6.0,0.6,33.2,55.0,32.0,5.61,26.18,2.3209999999999997,0.28600000000000003,2.036,0.0,0.0,74.96
1151,13.3,0.69,30.8,60.0,37.0,7.3,29.47,2.374,0.408,1.966,0.0,0.0,75.93
1152,6.1,0.52,29.6,59.0,31.0,4.62,26.43,2.2,0.295,1.9040000000000001,0.0,0.0,76.85
1153,11.4,0.55,27.3,56.0,39.0,8.62,30.13,2.343,0.35,1.994,0.0,0.0,76.16
1154,5.5,0.53,28.3,63.0,30.0,5.47,24.08,0.0,0.0,0.0,0.0,0.0,76.78
1155,2.5,0.4,33.5,50.0,17.0,2.85,14.06,0.0,0.0,0.0,0.0,0.0,82.02
1156,6.6,0.62,32.9,61.0,32.0,5.26,26.94,2.255,0.27899999999999997,1.976,0.0,0.0,75.8
1157,7.4,0.79,29.4,62.0,39.0,6.1,32.41,2.432,0.43799999999999994,1.994,0.0,0.0,70.65
1158,8.6,1.05,25.2,55.0,46.0,10.39,35.59,2.693,0.5920000000000001,2.101,0.0,0.0,74.68
1159,11.5,0.68,27.3,62.0,44.0,9.76,33.89,2.186,0.373,1.8130000000000002,0.0,0.0,71.3
1160,7.9,0.61,33.6,47.0,29.0,4.47,24.35,2.283,0.337,1.946,0.0,0.0,75.05
1161,10.9,0.54,34.6,44.0,32.0,6.71,25.27,2.074,0.281,1.7930000000000001,0.0,0.0,73.92
1162,7.8,0.87,33.3,40.0,34.0,7.06,27.06,2.511,0.456,2.056,0.0,0.0,78.26
1163,6.8,0.37,48.5,48.0,16.0,2.81,13.37,2.0540000000000003,0.12300000000000001,1.931,0.0,0.0,80.69
1164,9.8,0.48,36.6,43.0,29.0,6.08,22.52,2.25,0.253,1.9969999999999999,0.0,0.0,76.89
1165,5.4,0.44,36.2,44.0,23.0,3.9,19.01,0.0,0.0,0.0,0.0,0.0,77.41
1166,5.6,0.43,35.0,43.0,22.0,3.24,19.23,2.019,0.187,1.8319999999999999,0.0,0.0,75.72
1167,6.0,0.53,43.0,44.0,25.0,4.6,20.48,2.23,0.235,1.994,0.0,0.0,75.23
1168,2.7,0.32,38.2,34.0,12.0,2.49,9.05,0.0,0.0,0.0,0.0,0.0,82.21
1169,9.2,0.61,37.4,43.0,28.0,4.8,23.2,2.309,0.331,1.9780000000000002,0.0,0.0,76.12
1170,6.0,0.56,37.8,48.0,26.0,4.26,21.38,2.177,0.226,1.9509999999999998,0.0,0.0,76.06
1171,6.1,0.44,33.2,48.0,19.0,2.46,16.75,2.241,0.273,1.969,0.0,0.0,79.18
1172,13.6,0.51,25.9,30.0,28.0,9.71,18.3,1.931,0.203,1.7280000000000002,0.0,0.0,78.53
1173,5.3,0.51,29.7,28.0,21.0,4.15,17.04,2.199,0.272,1.9269999999999998,0.0,0.0,80.86
1174,3.8,0.23,37.8,30.0,9.0,2.35,7.04,1.98,0.06,1.92,0.0,0.0,90.26
1175,7.3,0.35,30.6,27.0,20.0,4.33,15.77,2.084,0.17600000000000002,1.9080000000000001,0.0,0.0,80.29
1176,6.2,0.41,31.7,29.0,20.0,4.85,14.9,2.068,0.17800000000000002,1.89,0.0,0.0,80.26
1177,8.5,0.44,26.0,31.0,23.0,4.9,18.35,2.145,0.29100000000000004,1.854,0.0,0.0,80.53
1178,7.4,0.36,27.5,29.0,20.0,4.18,15.93,2.0269999999999997,0.251,1.776,0.0,0.0,76.99
1179,4.7,0.29,29.8,36.0,9.0,1.79,7.45,1.989,0.177,1.8119999999999998,0.0,0.0,83.64
1180,6.8,0.64,28.6,25.0,25.0,6.51,18.11,2.283,0.322,1.9609999999999999,0.0,0.0,82.27
1181,5.5,0.43,32.6,27.0,21.0,6.14,15.25,2.122,0.19699999999999998,1.925,0.0,0.0,78.99
1182,5.4,0.32,30.3,28.0,18.0,3.97,14.16,0.0,0.0,0.0,0.0,0.0,81.13
1183,1.7,0.22,32.9,21.0,7.0,1.82,5.17,0.0,0.0,0.0,0.0,0.0,84.93
1184,5.9,0.38,26.9,26.0,19.0,4.86,14.49,2.0540000000000003,0.21,1.8430000000000002,0.0,0.0,76.92
1185,5.3,0.3,20.9,22.0,19.0,5.06,14.36,1.9240000000000002,0.18,1.743,0.0,0.0,75.33
1186,7.5,0.42,21.2,25.0,22.0,5.39,16.21,2.074,0.266,1.808,0.0,0.0,77.82
1187,3.5,0.2,31.8,24.0,9.0,1.89,7.16,1.994,0.044000000000000004,1.95,0.0,0.0,84.69
1188,5.7,0.41,25.6,25.0,22.0,6.68,15.32,2.137,0.23399999999999999,1.902,0.0,0.0,75.36
1189,1.5,0.19,28.0,16.0,7.0,2.15,5.18,0.0,0.0,0.0,0.0,0.0,83.49
1190,6.4,0.63,23.2,21.0,25.0,6.68,18.52,2.286,0.35600000000000004,1.93,0.0,0.0,80.52
1191,7.0,0.31,24.2,23.0,20.0,4.72,15.09,1.946,0.155,1.7919999999999998,0.0,0.0,77.95
1192,5.8,0.49,24.9,24.0,21.0,4.16,16.45,2.072,0.255,1.817,0.0,0.0,77.87
1193,4.0,0.26,24.3,20.0,16.0,4.12,11.78,0.0,0.0,0.0,0.0,0.0,79.35
1194,4.4,0.28,23.7,27.0,12.0,2.98,9.23,2.096,0.203,1.8940000000000001,0.0,0.0,82.13
1195,8.7,0.33,22.1,25.0,24.0,6.89,16.85,1.8980000000000001,0.192,1.706,0.0,0.0,76.33
1196,4.9,0.26,19.4,19.0,18.0,5.62,12.65,1.86,0.156,1.704,0.0,0.0,74.77
1197,7.4,0.27,18.3,21.0,23.0,8.78,14.29,1.8619999999999999,0.16899999999999998,1.693,0.0,0.0,75.4
1198,6.3,0.57,18.9,17.0,25.0,7.58,16.95,2.175,0.32899999999999996,1.845,0.0,0.0,78.93
1199,7.8,0.36,15.8,18.0,21.0,6.29,14.32,2.0180000000000002,0.258,1.76,0.0,0.0,76.65
1200,5.8,0.36,20.9,22.0,19.0,6.38,12.94,2.0140000000000002,0.201,1.8130000000000002,0.0,0.0,77.31
1201,5.4,0.36,21.4,21.0,21.0,7.41,13.46,2.064,0.209,1.8559999999999999,0.0,0.0,75.7
1202,1.4,0.17,24.3,11.0,8.0,2.14,5.68,0.0,0.0,0.0,0.0,0.0,81.35
1203,3.8,0.22,22.6,16.0,15.0,4.85,10.61,0.0,0.0,0.0,0.0,0.0,78.68
1204,7.3,0.27,20.1,19.0,21.0,6.02,14.52,1.885,0.156,1.729,0.0,0.0,77.01
1205,4.3,0.26,18.8,22.0,16.0,4.68,11.06,2.176,0.18100000000000002,1.995,0.0,0.0,79.36
1206,4.9,0.42,20.5,21.0,18.0,4.89,13.39,1.984,0.22899999999999998,1.755,0.0,0.0,75.82
1207,3.4,0.17,23.9,20.0,9.0,1.83,7.3,1.9480000000000002,0.045,1.903,0.0,0.0,80.54
1208,7.0,0.33,19.8,25.0,21.0,6.74,14.0,1.94,0.203,1.7369999999999999,0.0,0.0,77.03
1209,8.8,0.32,22.5,27.0,25.0,9.15,15.5,1.8840000000000001,0.16699999999999998,1.7169999999999999,0.0,0.0,78.1
1210,6.6,0.62,22.0,22.0,28.0,8.28,19.59,2.28,0.345,1.936,0.0,0.0,82.51
1211,8.3,0.39,18.8,23.0,23.0,7.02,16.46,2.08,0.26,1.82,0.0,0.0,80.06
1212,5.1,0.4,23.6,25.0,21.0,7.72,12.87,2.031,0.183,1.848,0.0,0.0,80.89
1213,4.6,0.21,25.6,26.0,11.0,2.09,9.28,1.9780000000000002,0.068,1.91,0.0,0.0,84.74
1214,1.9,0.23,26.8,17.0,9.0,2.35,6.52,0.0,0.0,0.0,0.0,0.0,82.98
1215,3.9,0.29,22.8,21.0,17.0,5.18,11.92,0.0,0.0,0.0,0.0,0.0,79.98
1216,7.3,0.34,21.7,24.0,22.0,6.1,15.94,1.955,0.16,1.795,0.0,0.0,78.46
1217,4.9,0.31,20.5,27.0,16.0,4.65,11.47,2.1919999999999997,0.145,2.05,0.0,0.0,78.04
1218,6.5,0.51,20.9,27.0,22.0,5.75,16.66,2.1,0.276,1.824,0.0,0.0,78.22
1219,4.5,0.41,21.4,24.0,21.0,6.99,13.58,2.0580000000000003,0.18100000000000002,1.8769999999999998,0.0,0.0,78.35
1220,6.9,0.37,31.6,29.0,19.0,3.39,15.62,1.935,0.166,1.7690000000000001,0.0,0.0,73.0
1221,10.9,0.37,31.2,32.0,25.0,6.36,18.75,1.9040000000000001,0.149,1.756,0.0,0.0,74.67
1222,10.3,0.61,31.6,27.0,27.0,5.17,21.94,2.266,0.33399999999999996,1.932,0.0,0.0,78.64
1223,8.5,0.39,27.8,27.0,22.0,4.03,17.73,2.064,0.222,1.8430000000000002,0.0,0.0,75.14
1224,5.8,0.38,34.6,33.0,18.0,4.26,14.2,2.009,0.14400000000000002,1.8659999999999999,0.0,0.0,76.72
1225,5.8,0.26,38.0,31.0,12.0,1.96,9.54,1.9169999999999998,0.064,1.8519999999999999,0.0,0.0,78.97
1226,2.3,0.28,36.3,24.0,11.0,2.38,8.36,0.0,0.0,0.0,0.0,0.0,74.69
1227,4.7,0.35,32.3,30.0,18.0,4.28,13.67,0.0,0.0,0.0,0.0,0.0,75.15
