SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
5.3,0.51,29.7,28,21.19,4.15,17.04,2.199,0.272,1.93,0,0,80.86
6.2,0.41,31.7,29,19.75,4.85,14.9,2.068,0.178,1.89,0,0,80.26
3.8,0.23,37.8,30,9.39,2.35,7.04,1.98,0.06,1.92,0,0,90.26
5.4,0.32,30.3,28,18.13,3.97,14.16,0,0,0,0,0,81.13
6.4,0.63,23.2,21,25.2,6.68,18.52,2.286,0.356,1.93,0,0,80.52
8.7,0.33,22.1,25,23.75,6.89,16.85,1.898,0.192,1.71,0,0,76.33
5.8,0.49,24.9,24,20.6,4.16,16.45,2.072,0.255,1.82,0,0,77.87
5.7,0.41,25.6,25,22,6.68,15.32,2.137,0.234,1.9,0,0,75.36
5.9,0.38,26.9,26,19.35,4.86,14.49,2.054,0.21,1.84,0,0,76.92
3.5,0.2,31.8,24,9.06,1.89,7.16,1.994,0.044,1.95,0,0,84.69
4.4,0.28,23.7,27,12.21,2.98,9.23,2.096,0.203,1.89,0,0,82.13
7,0.31,24.2,23,19.81,4.72,15.09,1.946,0.155,1.79,0,0,77.95
4,0.26,24.3,20,15.9,4.12,11.78,0,0,0,0,0,79.35
1.5,0.19,28,16,7.32,2.15,5.18,0,0,0,0,0,83.49
5.3,0.3,20.9,22,19.41,5.06,14.36,1.924,0.18,1.74,0,0,75.33
7.5,0.42,21.2,25,21.6,5.39,16.21,2.074,0.266,1.81,0,0,77.82
4.3,0.26,18.8,22,15.74,4.68,11.06,2.176,0.181,2,0,0,79.36
7.8,0.36,15.8,18,20.61,6.29,14.32,2.018,0.258,1.76,0,0,76.65
3.8,0.22,22.6,16,15.46,4.85,10.61,0,0,0,0,0,78.68
4.9,0.26,19.4,19,18.26,5.62,12.65,1.86,0.156,1.7,0,0,74.77
4.9,0.42,20.5,21,18.28,4.89,13.39,1.984,0.229,1.76,0,0,75.82
6.3,0.57,18.9,17,24.54,7.58,16.95,2.175,0.329,1.85,0,0,78.93
7.4,0.27,18.3,21,23.07,8.78,14.29,1.862,0.169,1.69,0,0,75.4
5.4,0.36,21.4,21,20.87,7.41,13.46,2.064,0.209,1.86,0,0,75.7
3.4,0.17,23.9,20,9.14,1.83,7.3,1.948,0.045,1.9,0,0,80.54
7.3,0.27,20.1,19,20.54,6.02,14.52,1.885,0.156,1.73,0,0,77.01
1.4,0.17,24.3,11,7.82,2.14,5.68,0,0,0,0,0,81.35
5.8,0.36,20.9,22,19.32,6.38,12.94,2.014,0.201,1.81,0,0,77.31
8.3,0.39,18.8,23,23.47,7.02,16.46,2.08,0.26,1.82,0,0,80.06
4.9,0.31,20.5,27,16.12,4.65,11.47,2.192,0.145,2.05,0,0,78.04
6.6,0.62,22,22,27.87,8.28,19.59,2.28,0.345,1.94,0,0,82.51
5.1,0.4,23.6,25,20.58,7.72,12.87,2.031,0.183,1.85,0,0,80.89
4.6,0.21,25.6,26,11.37,2.09,9.28,1.978,0.068,1.91,0,0,84.74
7.3,0.34,21.7,24,22.05,6.1,15.94,1.955,0.16,1.8,0,0,78.46
6.5,0.51,20.9,27,22.41,5.75,16.66,2.1,0.276,1.82,0,0,78.22
4.5,0.41,21.4,24,20.57,6.99,13.58,2.058,0.181,1.88,0,0,78.35
3.9,0.29,22.8,21,17.1,5.18,11.92,0,0,0,0,0,79.98
1.9,0.23,26.8,17,8.88,2.35,6.52,0,0,0,0,0,82.98
8.8,0.32,22.5,27,24.65,9.15,15.5,1.884,0.167,1.72,0,0,78.1
7,0.33,19.8,25,20.74,6.74,14,1.94,0.203,1.74,0,0,77.03
5.6,0.37,32.2,30,17.74,3.57,14.17,2.05,0.143,1.91,0,0,75.05
7.6,0.53,26.7,34,24.03,4.34,19.69,2.1,0.282,1.82,0,0,72
10.9,0.37,31.2,32,25.12,6.36,18.75,1.904,0.149,1.76,0,0,74.67
10.3,0.61,31.6,27,27.11,5.17,21.94,2.266,0.334,1.93,0,0,78.64
8.5,0.39,27.8,27,21.76,4.03,17.73,2.064,0.222,1.84,0,0,75.14
5.8,0.38,34.6,33,18.46,4.26,14.2,2.009,0.144,1.87,0,0,76.72
6.9,0.37,31.6,29,19.01,3.39,15.62,1.935,0.166,1.77,0,0,73
2.3,0.28,36.3,24,10.74,2.38,8.36,0,0,0,0,0,74.69
4.7,0.35,32.3,30,17.95,4.28,13.67,0,0,0,0,0,75.15
9.4,0.37,31.4,30,23.79,5.63,18.16,2,0.169,1.83,0,0,73.6
6.4,0.38,29.4,31,18.81,3.24,15.58,2.05,0.15,1.9,0,0,74.01
5.8,0.26,38,31,11.51,1.96,9.54,1.917,0.064,1.85,0,0,78.97
7.8,0.6,27.4,45,30.91,4.98,25.93,2.229,0.324,1.91,0,0,73.85
6.5,0.53,29.9,44,25.88,4.3,21.58,2.207,0.213,1.99,0,0,74.98
6.5,0.55,33,50,26.96,4.8,22.15,2.157,0.222,1.93,0,0,76.24
6.6,0.51,30.8,49,26.54,5.16,21.38,2.092,0.228,1.87,0,0,73.57
11.9,0.52,28.2,45,31.01,7.36,23.65,2.181,0.276,1.9,0,0,74.22
6.4,0.48,29.9,40,26,4.74,21.26,2.08,0.222,1.86,0,0,72.71
12.4,0.57,29.4,46,36.75,8.48,28.28,2.115,0.272,1.84,0,0,73.09
5.8,0.49,28.9,48,26.23,5.32,20.9,0,0,0,0,0,74.35
2.5,0.4,33.9,34,14.61,2.8,11.8,0,0,0,0,0,76.35
9.7,0.66,28.7,48,31.79,5.71,26.08,2.183,0.366,1.82,0,0,73.96
8.6,0.83,29.4,42,36.99,7.87,29.12,2.44,0.417,2.02,0,0,77.58
8.8,0.43,36.1,45,22.23,3.8,18.43,2.135,0.184,1.95,0,0,77.33
9.7,0.62,26.8,52,31.21,5.38,25.84,2.216,0.331,1.89,0,0,68.99
9.9,0.84,27.8,45,36.59,7.26,29.33,2.447,0.435,2.01,0,0,73.04
13,0.57,29.4,52,36.37,7.55,28.82,2.11,0.27,1.84,0,0,69.54
6.6,0.56,30.3,48,26.37,5.14,21.22,2.165,0.232,1.93,0,0,70.47
9.4,0.69,27.9,48,30.25,5.22,25.03,2.101,0.355,1.75,0,0,70.29
7.5,0.43,34.4,46,20.54,3.86,16.68,2.184,0.141,2.04,0,0,74.62
7,0.52,29.1,52,26,5.32,20.69,2.205,0.214,1.99,0,0,70.31
10.5,0.54,29,49,32.17,5.63,26.54,2.175,0.282,1.89,0,0,70.23
5.7,0.51,31.6,52,25.2,4.66,20.54,0,0,0,0,0,70.31
2.5,0.42,35,45,14.49,2.59,11.9,0,0,0,0,0,73.2
5.9,0.51,29.8,51,26.99,5.74,21.24,1.944,0.208,1.74,0,0,68.65
7.2,0.57,32.8,55,27.03,5.11,21.91,2.156,0.235,1.92,0,0,71.63
1.6,0.43,24.6,36,15.45,3.64,11.82,0,0,0,0,0,79.79
9.8,0.51,25,45,29.62,7.41,22.21,2.309,0.211,2.1,0,0,78.19
5.4,0.68,23.1,48,31.81,7.61,24.19,2.248,0.269,1.98,0,0,78.32
7.5,0.76,18.4,48,37.87,10.54,27.33,2.09,0.372,1.72,0,0,75.02
4.7,0.53,21.3,42,29.55,8.52,21.03,1.982,0.214,1.77,0,0,75.29
6.1,0.58,21.8,48,29.66,7.67,21.99,2.351,0.214,2.14,0,0,75.67
11.2,0.59,21.1,45,36.81,9.88,26.93,2.218,0.306,1.91,0,0,76.99
11.3,0.69,21.1,46,42.87,12.65,30.22,2.196,0.312,1.88,0,0,74.74
5,0.64,22.6,41,29.95,7.42,22.54,1.936,0.252,1.68,0,0,77.61
9.9,0.73,19.7,44,36.44,9.81,26.62,2.198,0.418,1.78,0,0,77.75
4.3,0.56,23.7,44,27.77,6.9,20.88,0,0,0,0,0,76.22
7.5,0.99,20.9,38,41.89,13.28,28.61,2.592,0.505,2.09,0,0,79.46
0,0.73,28.2,74,38.1,7.88,30.23,2.43,0.307,2.12,0,0,71.62
13.7,0.83,25.3,69,55.17,15.88,39.3,2.336,0.414,1.92,0,0,70.3
14.7,0.68,25.7,64,45.31,11.42,33.89,2.369,0.404,1.97,0,0,72.95
12.9,0.62,32.9,69,36.03,7.75,28.28,2.384,0.249,2.14,0,0,74.1
8.6,0.9,24.6,68,44.63,11.26,33.37,2.142,0.452,1.69,0,0,70.81
7.2,0.74,30.1,71,35.88,7.29,28.59,2.303,0.302,2,0,0,74.17
2.8,0.53,30.7,54,19.86,5.02,14.85,0,0,0,0,0,76.22
12.8,0.81,25.6,64,45.99,12.32,33.67,2.311,0.505,1.81,0,0,74.13
6.1,0.66,26.8,67,34.2,7.06,27.14,0,0,0,0,0,72.83
5.1,0.61,25.7,61,34.32,8.39,25.94,2.02,0.226,1.79,0,0,72.68
9.6,1.18,26.1,61,51.98,15.39,36.59,2.729,0.605,2.12,0,0,75.37
8.9,0.73,27.2,77,38.2,7.27,30.95,2.42,0.318,2.1,0,0,70.27
7.8,0.92,24.7,72,42.95,11.34,31.61,2.227,0.475,1.75,0,0,68.69
12.3,0.85,24.5,77,55.74,16.25,39.5,2.334,0.425,1.91,0,0,68.13
6.2,0.65,23.4,67,34.38,6.53,27.85,0,0,0,0,0,75.26
5.2,0.58,25.6,66,34.77,8.23,26.54,2.046,0.231,1.82,0,0,70.92
9.2,1.23,24.1,65,52.93,15.57,37.36,2.76,0.753,2.01,0,0,72.65
12.2,0.69,23.7,66,45.51,10.92,34.59,2.314,0.36,1.95,0,0,71.1
11.6,0.8,23.7,68,44.52,11.07,33.46,2.315,0.48,1.84,0,0,72.23
12.1,0.64,32.2,77,39.49,9.56,29.93,2.441,0.293,2.15,0,0,72.9
3.2,0.52,32.7,62,19,4.53,14.47,0,0,0,0,0,75.7
7.2,0.72,28.7,75,35.63,7.32,28.32,2.296,0.298,2,0,0,71.93
6.6,0.72,26.3,68,33.26,6.79,26.48,1.923,0.298,1.63,0,0,72.29
7,0.77,29.9,57,39.61,8.19,31.42,1.935,0.396,1.54,0,0,71.86
11.5,0.72,28.8,66,44.85,11.95,32.9,2.255,0.344,1.91,0,0,72.62
8,1.04,28.5,52,41.09,10.32,30.76,2.639,0.634,2.01,0,0,75.95
9.9,0.55,39.8,63,30.68,7.25,23.43,2.416,0.227,2.19,0,0,77.08
6.5,0.61,30.4,53,27.19,4.81,22.38,1.89,0.258,1.63,0,0,74.89
6.3,0.59,34.3,60,28.93,6.77,22.16,2.199,0.248,1.95,0,0,74.75
10.5,0.77,28.5,60,38.61,10.64,27.97,2.33,0.443,1.89,0,0,74.88
9,0.62,31.8,63,31.85,5.76,26.09,2.363,0.257,2.11,0,0,74.05
5.1,0.52,27.3,52,27.18,4.38,22.8,0,0,0,0,0,78.05
11,0.59,29.7,52,36.46,7.4,29.05,2.217,0.287,1.93,0,0,74.22
3.1,0.46,37,56,16.17,3.53,12.64,0,0,0,0,0,77.86
4.8,0.5,32.1,52,28.77,6.1,22.67,2.006,0.206,1.8,0,0,73.25
11.5,0.52,40.1,52,30.42,4.48,25.94,2.177,0.271,1.91,0,0,75.25
9.9,0.67,40.5,52,29.88,4.74,25.14,2.098,0.376,1.72,0,0,75.07
9.5,0.44,55.9,57,21.22,3.89,17.33,2.217,0.142,2.07,0,0,78.43
5.1,0.47,39.2,48,23.1,3.01,20.09,0,0,0,0,0,77.19
6.2,0.52,46.3,57,23.3,4.12,19.18,2.171,0.222,1.95,0,0,75.58
7.9,0.64,42.1,51,34.19,6.33,27.86,1.999,0.335,1.66,0,0,72.89
7.7,0.53,39.6,58,23.26,3.18,20.08,2.269,0.176,2.09,0,0,76.65
3.4,0.39,46.3,50,12.05,2.37,9.67,0,0,0,0,0,79.87
12.1,0.59,40.5,61,36.38,6.97,29.5,2.203,0.268,1.94,0,0,74.37
6.4,0.55,42.5,51,22.81,3.8,19.01,1.867,0.238,1.63,0,0,75.42
4.6,0.45,43.9,53,23.88,4.22,19.66,1.975,0.186,1.79,0,0,74.1
8.7,0.89,40.3,47,36.44,7.46,28.97,2.443,0.439,2,0,0,76.92
5.3,0.41,37.1,37,17.2,4.18,13.01,2.092,0.165,1.93,0,0,75.71
5.1,0.46,33.9,33,15.98,3.37,12.6,1.787,0.176,1.61,0,0,75.79
3.6,0.29,33.2,35,9.45,2.04,7.41,2.059,0.067,1.99,0,0,79.77
9.1,0.39,31.6,37,23.22,5.44,17.78,2.045,0.157,1.9,0,0,76.79
7.7,0.43,31.5,33,21.63,4.03,17.6,0,0,0,0,0,74.53
7,0.63,32.7,31,22.38,4.28,18.09,0,0,0,0,0,78.52
6.5,0.37,35.1,37,19.49,4.2,15.29,1.909,0.214,1.7,0,0,74.71
2.5,0.29,31.7,35,8.4,1.74,6.66,0,0,0,0,0,81.8
7.1,0.4,32.4,33,18.56,3.27,15.29,2.017,0.173,1.84,0,0,76.29
5.1,0.37,32.4,33,16.55,2.75,13.8,0,0,0,0,0,76.58
6.3,0.4,30.8,42,16.15,2.45,13.7,0,0,0,0,0,79.31
4.9,0.58,30.8,38,18.57,2.01,16.55,2.05,0.236,1.81,0,0,76.31
5.2,0.36,23.2,27,14.92,4.05,10.87,1.771,0.176,1.6,0,0,78.4
4.4,0.25,26,35,10.12,1.71,8.38,1.971,0.073,1.91,0,0,80.05
8.7,0.3,21.8,28,20.78,6.47,14.31,1.957,0.161,1.84,0,0,76.22
7.9,0.34,19.9,26,21.58,5.64,15.94,0,0,0,0,0,77.87
6.7,0.5,22.7,24,21.69,6.23,15.46,0,0,0,0,0,81.35
4.1,0.47,22.3,31,16.69,2.87,13.82,1.978,0.228,1.75,0,0,79.16
6,0.32,24.5,27,18.66,5.87,12.79,2.016,0.159,1.86,0,0,72.14
2.4,0.22,28.3,25,7.32,2.18,5.14,0,0,0,0,0,84.12
6,0.29,20.8,32,16.53,3.9,12.63,1.903,0.14,1.77,0,0,79
5.1,0.28,23.5,21,15,3.7,11.3,0,0,0,0,0,78.3
5.4,0.29,23.7,36,13.56,2.19,11.36,0,0,0,0,0,81.63
5.5,0.29,23.3,28,17.96,5.38,12.58,1.843,0.202,1.64,0,0,76.71
5,0.32,20.6,19,15.14,4.12,11.02,1.748,0.142,1.61,0,0,76.97
3.9,0.16,25.6,20,8.15,1.38,6.75,1.865,0.05,1.83,0,0,80.64
10.8,0.3,17.9,25,21.67,7.59,14.08,1.835,0.169,1.7,0,0,76.33
8.2,0.3,17.9,18,21.48,6.18,15.29,0,0,0,0,0,76.54
7,0.47,19.7,19,21.67,6.36,15.31,0,0,0,0,0,79.93
4.7,0.44,18.8,24,18.35,5.94,12.41,1.886,0.191,1.7,0,0,76.54
5.7,0.29,21.8,22,17.22,5.46,11.76,1.957,0.132,1.82,0,0,74.33
2.6,0.2,26.8,19,8.36,1.87,6.49,0,0,0,0,0,81.01
6.3,0.27,18.1,27,17.57,4.89,12.68,1.868,0.127,1.74,0,0,76.72
5.7,0.26,21,15,15.44,4.37,11.07,0,0,0,0,0,79.87
3.6,0.23,23.6,24,11.85,2.17,9.66,0,0,0,0,0,80.12
6.5,0.27,21.4,23,18.79,6.21,12.57,1.813,0.221,1.59,0,0,74.12
5.6,0.37,28.3,26,16.77,3.6,13.17,1.657,0.153,1.5,0,0,75.61
3.3,0.19,31.1,24,7.86,1.08,6.74,1.869,0.045,1.82,0,0,81.55
10.7,0.35,24.5,32,21.93,6.47,15.47,1.756,0.164,1.6,0,0,73.87
7.6,0.36,24.5,24,22.7,5.35,17.35,0,0,0,0,0,75.25
7.5,0.51,26.2,24,23.27,5.1,18.16,0,0,0,0,0,80.12
5.4,0.5,26.5,28,18.44,5.8,12.71,1.926,0.209,1.72,0,0,75.64
5.8,0.36,28.5,29,16.88,5.4,11.48,1.948,0.151,1.8,0,0,73.03
2.5,0.24,34,25,8.21,1.87,6.34,0,0,0,0,0,81.79
4.7,0.28,27.4,23,15.77,3.23,12.55,0,0,0,0,0,75.84
3.2,0.26,29.3,26,11.72,1.9,9.83,0,0,0,0,0,79.17
6.2,0.32,24.2,31,17.71,3.9,13.81,1.921,0.124,1.8,0,0,75.75
6.9,0.32,26.8,27,19.53,5.4,14.15,1.766,0.216,1.55,0,0,73.63
6,0.42,46.1,39,17.53,2.71,14.82,1.729,0.165,1.56,0,0,70.59
5.6,0.27,44.1,34,11.59,1.19,10.38,1.942,0.049,1.89,0,0,75.17
9.1,0.36,37.7,43,23.16,3.94,19.27,1.847,0.148,1.7,0,0,67.12
7.2,0.41,40.5,37,22.61,3.59,19.02,0,0,0,0,0,68.52
7.7,0.61,42.3,39,25.99,4.59,21.4,0,0,0,0,0,75.15
5.7,0.53,38.3,37,20.55,4.95,15.59,1.985,0.228,1.76,0,0,68.85
5.3,0.39,45.7,41,17.75,5.14,12.61,1.968,0.142,1.83,0,0,67.1
3,0.3,44.3,37,10.18,2.07,8.11,0,0,0,0,0,74.49
4.6,0.36,40.8,36,18.1,2.74,15.36,0,0,0,0,0,67.55
6.4,0.37,39.1,40,17.82,2.43,15.39,0,0,0,0,0,72.22
7.5,0.37,36.7,44,22.33,3.78,18.54,2.045,0.153,1.9,0,0,69.96
4.9,0.37,41.6,40,19.08,4.75,14.34,1.919,0.168,1.75,0,0,67.77
6.1,0.56,44.3,51,23.17,2.96,20.21,1.968,0.218,1.75,0,0,73.02
11.8,0.58,36.4,57,33.47,6,27.47,2.003,0.255,1.75,0,0,67.6
7.6,0.63,37.8,49,30.25,5.53,24.72,0,0,0,0,0,70.04
9.1,0.86,39.5,54,34.99,6.24,28.76,0,0,0,0,0,76.09
4.9,0.48,35.6,49,25.7,5.47,20.23,2.023,0.21,1.81,0,0,71.11
8.7,0.42,47.3,47,19.29,2.12,17.16,2.048,0.117,1.93,0,0,75.37
3.2,0.4,43.5,47,12.56,1.73,10.83,0,0,0,0,0,77.22
5.4,0.49,39,52,22.72,2.85,19.87,0,0,0,0,0,68.92
7,0.5,42,53,22.68,2.82,19.87,0,0,0,0,0,74.53
9.7,0.51,34.4,57,30.57,4.79,25.78,2.173,0.229,1.94,0,0,72.12
8.7,0.64,39.3,48,28.57,5.31,23.26,2.088,0.33,1.76,0,0,71.75
6.6,0.54,43.1,51,25.2,5.29,19.91,2.162,0.206,1.96,0,0,69.06
6.2,0.55,35.9,49,26.73,3.32,23.41,2.039,0.229,1.81,0,0,74.7
14.3,0.6,27.5,54,37.08,8.2,28.88,2.115,0.312,1.8,0,0,68.51
7.7,0.68,29.1,49,33.28,7.12,26.16,0,0,0,0,0,71.35
10.1,0.92,29.5,55,38.9,8.51,30.4,0,0,0,0,0,78.28
5.2,0.49,33.3,49,26.26,6.22,20.05,2.023,0.2,1.82,0,0,72.53
13.1,0.49,36.4,47,28.7,6.1,22.61,2.133,0.181,1.95,0,0,76.52
3,0.41,35.3,49,14.54,1.94,12.59,0,0,0,0,0,77.72
4.9,0.5,31.7,50,24.48,3.78,20.7,0,0,0,0,0,73.17
7.8,0.53,31.7,54,27.63,4.16,23.48,0,0,0,0,0,73.83
11.3,0.53,27.9,56,33.53,6.88,26.65,2.214,0.271,1.94,0,0,73.7
11.3,0.67,29.6,48,33.66,7.04,26.62,2.218,0.4,1.82,0,0,73.63
6.7,0.59,34.6,53,26.89,4.52,22.36,2.272,0.253,2.02,0,0,70.48
6,0.62,30.9,54,27.23,4.6,22.63,2.09,0.267,1.82,0,0,75.32
14.5,0.66,26.5,61,38.2,9.23,28.96,2.05,0.333,1.72,0,0,69.67
6.6,0.73,27.5,53,34.01,6.47,27.53,0,0,0,0,0,72.86
9.1,0.93,29.3,60,37.86,10.32,27.54,0,0,0,0,0,79.46
5.7,0.52,30.7,53,26.91,7.35,19.57,2.063,0.229,1.84,0,0,72.71
9.2,0.46,36.1,50,22.31,3.66,18.65,2.087,0.139,1.95,0,0,78.82
3.2,0.42,35.5,51,14.9,2.8,12.1,0,0,0,0,0,75.8
5.5,0.53,31.3,54,24.77,5.51,19.26,0,0,0,0,0,74.24
6.3,0.54,31.9,55,26.38,4.06,22.32,0,0,0,0,0,70.68
10.1,0.55,28,61,33.37,7.91,25.46,2.196,0.29,1.91,0,0,73.72
9.3,0.71,27.5,55,31.98,6.63,25.35,2.25,0.431,1.82,0,0,73.9
6.8,0.64,31.6,58,26.88,5.2,21.68,2.284,0.268,2.02,0,0,71.82
5,0.64,26.3,59,30.43,5.73,24.7,2.127,0.286,1.84,0,0,69.28
12.3,0.72,25,65,47.9,13.33,34.56,2.173,0.383,1.79,0,0,61.58
5.6,0.87,24.5,58,45.65,11.46,34.18,0,0,0,0,0,64.78
9.3,1.1,24.5,64,53.85,17.48,36.37,0,0,0,0,0,71.89
4.2,0.51,26.7,56,29.16,6.56,22.6,2.017,0.172,1.85,0,0,67.88
15.2,0.58,31.1,56,36.26,7.6,28.66,2.197,0.224,1.97,0,0,68.58
3.2,0.46,30.7,48,17.3,3.04,14.29,0,0,0,0,0,72.26
4.7,0.54,26.6,56,28.26,6.28,21.98,0,0,0,0,0,68.56
9.2,0.57,28.1,62,33.09,5.59,27.45,0,0,0,0,0,62.16
9.9,0.56,24.4,64,37.99,10.44,27.55,2.217,0.334,1.88,0,0,67.54
10.2,0.69,24.3,60,39.35,8.89,30.46,2.253,0.477,1.78,0,0,68.63
6,0.68,29.1,62,32.46,6.41,26.05,2.317,0.292,2.03,0,0,63.83
4.6,0.57,26.9,50,35.81,9.62,26.19,2.07,0.24,1.83,0,0,67.5
6.6,0.75,30.3,61,35.57,6.24,29.33,2.443,0.378,2.07,0,0,63.39
6.4,0.69,28.2,59,34.66,5.82,28.83,2.263,0.347,1.92,0,0,68.79
2.3,0.43,30.5,44,16.96,3.17,13.79,0,0,0,0,0,73.51
4.7,0.57,25.5,55,32.67,7.18,25.49,0,0,0,0,0,68.57
9.9,1.18,26.9,62,56.21,16.2,40.01,0,0,0,0,0,70.82
10.3,0.61,24.5,61,45.08,12.6,32.48,2.286,0.382,1.9,0,0,66.78
9.7,0.76,26.7,57,40.84,9.29,31.55,2.215,0.468,1.75,0,0,67.62
13.4,0.57,35.9,56,34.89,7.79,27.33,2.133,0.185,1.95,0,0,69.26
11.2,0.74,26.2,61,50.12,13.78,36.34,2.12,0.399,1.72,0,0,60.86
5.8,0.92,26.4,57,47.58,10.59,36.99,0,0,0,0,0,64.25
14.5,0.59,26.7,62,35.86,6.92,28.93,0,0,0,0,0,63.01
6.8,0.65,34.3,65,29.3,4.25,25.05,2.382,0.323,2.06,0,0,68.96
6.1,0.61,33.1,60,26.36,3.71,22.64,2.219,0.3,1.92,0,0,73.8
2.6,0.39,33.7,49,14.56,2.81,11.75,0,0,0,0,0,77.3
4.7,0.51,28.7,53,27.17,5.44,21.73,0,0,0,0,0,73.94
12.4,0.55,32.6,64,26.99,4.72,22.27,0,0,0,0,0,68.87
9.6,0.53,28.3,62,34.78,7.62,27.17,2.227,0.349,1.88,0,0,72.17
11.3,0.69,26.1,57,35.2,6.43,28.77,2.267,0.45,1.82,0,0,73.41
12.5,0.5,40.4,57,26.95,5.05,22.07,2.167,0.248,1.92,0,0,76.4
12.5,0.68,28.1,61,44.25,9.98,34.37,2.153,0.399,1.75,0,0,67.56
6,0.83,27.7,58,38.43,6.8,31.63,0,0,0,0,0,69.83
9.8,1.05,29.5,64,46.76,11.34,35.42,0,0,0,0,0,72.28
4.7,0.46,29.9,57,26.87,5.14,21.76,1.934,0.182,1.75,0,0,73.03
5.5,0.49,42.4,37,20.52,4.26,16.26,1.955,0.204,1.75,0,0,75.27
11.4,0.49,38.8,52,27.24,4.84,22.4,2.02,0.235,1.79,0,0,73.26
3.3,0.38,43.6,55,10.29,1.85,8.44,0,0,0,0,0,81.35
8.6,0.76,42.4,54,27.06,4.6,22.47,0,0,0,0,0,83.7
6.1,0.51,48.7,54,17.13,3.25,13.87,2.184,0.214,1.97,0,0,72.33
5.2,0.48,40.1,49,19.18,3.27,15.91,0,0,0,0,0,76.75
7.1,0.67,36.6,50,18.44,5.1,13.35,2.172,0.351,1.82,0,0,75.95
7.9,0.48,37.8,58,24.37,4.42,19.95,2.043,0.282,1.76,0,0,80.07
7.7,0.56,41.7,49,24.55,2.45,22.09,0,0,0,0,0,74.9
6.7,0.54,44.4,49,18.03,1.95,16.07,2.039,0.219,1.82,0,0,76.48
6.5,0.47,39.3,54,18.49,2.41,16.07,0,0,0,0,0,73.93
5.5,0.36,49.7,43,12.69,2.59,10.1,1.99,0.06,1.93,0,0,0
4.9,0.4,32.3,37,19.85,4.93,14.92,1.93,0.211,1.72,0,0,79.02
5.4,0.52,34.2,39,20.29,3.84,16.44,2.019,0.249,1.77,0,0,79.92
5.6,0.48,0,42,17.39,3.93,13.46,2.146,0.23,1.92,0,0,75.39
6.5,0.73,33.5,39,26.98,7.06,19.93,0,0,0,0,0,78.54
6.2,0.54,31,38,24.93,3.95,20.98,0,0,0,0,0,77.66
9.2,0.47,28.7,40,24.51,5.53,18.98,1.963,0.203,1.76,0,0,77.02
5.7,0.35,32.7,31,14.01,4.01,9.99,2.036,0.089,1.95,0,0,0
4.6,0.59,28,39,14.35,6.2,8.15,2.046,0.294,1.75,0,0,80.97
6.2,0.41,30.6,43,21.35,4.17,17.17,1.975,0.21,1.77,0,0,80.72
5.7,0.39,32.3,37,15.87,2.14,13.71,0,0,0,0,0,77.72
4.1,0.36,31.7,35,16.91,3.15,13.75,0,0,0,0,0,80.4
1.7,0.28,33.1,30,7.43,1.55,5.88,0,0,0,0,0,87.41
12.2,0.39,19.7,28,23.06,8.14,14.92,1.849,0.18,1.67,0,0,74.75
3.7,0.22,23.2,23,9.12,2.92,6.21,1.878,0.069,1.81,0,0,82.13
4.3,0.27,24.4,20,15.09,3.97,11.12,0,0,0,0,0,78.69
7,0.54,26,20,21.93,6.92,15.02,0,0,0,0,0,75.99
6.1,0.28,24.9,26,17.27,5.37,11.9,1.869,0.234,1.64,0,0,75.87
4,0.45,20.8,26,12.94,6.78,6.16,1.881,0.218,1.66,0,0,77.3
7.4,0.38,20.4,24,21.72,6.15,15.56,0,0,0,0,0,76.58
2.1,0.21,28.2,21,7.13,1.82,5.31,0,0,0,0,0,81.85
5.4,0.28,22.7,30,17.7,4.41,13.29,1.862,0.15,1.72,0,0,78.18
4.2,0.28,23,24,13.69,2.52,11.16,0,0,0,0,0,75.28
5.3,0.37,23.6,23,15.52,3.75,11.77,1.878,0.173,1.71,0,0,77.35
5.9,0.37,0,26,15.2,4.21,10.99,2.019,0.181,1.84,0,0,73.94
3.4,0.19,25.9,17,8.29,3.26,5.04,1.8,0.045,1.76,0,0,83.45
4.7,0.37,21.1,19,15.88,4.11,11.76,1.892,0.179,1.71,0,0,78.39
5.4,0.34,0,19,15.65,4.75,10.92,2.039,0.195,1.85,0,0,75.05
5,0.27,20.1,26,17.75,4.73,13.05,1.868,0.152,1.72,0,0,79.41
3.6,0.27,21.5,18,13.52,2.78,10.72,0,0,0,0,0,77.09
6.1,0.28,23.4,22,17.24,5.4,11.84,1.845,0.218,1.63,0,0,77.55
5.5,0.49,23.8,14,21,6.81,14.16,0,0,0,0,0,78.03
2.2,0.19,29.6,15,7.04,2.15,4.88,0,0,0,0,0,83.48
6.5,0.33,17.1,18,22.5,7.29,15.2,0,0,0,0,0,78.78
4.2,0.25,21.9,15,14.98,4.15,10.86,0,0,0,0,0,79.89
2.9,0.44,18.2,22,13.39,7.42,5.96,1.941,0.188,1.76,0,0,84.37
10.2,0.32,17.9,23,20.77,7.13,13.61,1.839,0.175,1.67,0,0,76.18
4.4,0.53,15.6,22,19.72,5.2,14.61,2.04,0.25,1.79,0,0,84.25
7.1,0.42,0,21,20.8,6.47,14.32,2.144,0.223,1.92,0,0,76.62
8.3,0.37,16,19,26.1,8.12,17.98,0,0,0,0,0,79.46
4.8,0.33,17.2,25,19.67,4.43,15.23,2.006,0.171,1.84,0,0,80.04
